              DRT4 Data File V2.0
============================================================
1) Subject Information
Subject Name: Cherrie Pulley
Subject No: 
Date of Birth: 
Subject Address: 
Operator:  
Date: 16:49:13 (29/9/2025)
DRT4 Serial Number: #3173
Comment: 
2) Monitor Schedule
Indefinite monitoring until stopped by user
3) Display Configuration
Total Graph Number: 1 
Active Graph Number: 1 
Sampling Rate:   1/sec 
Time Constant: off 
Time Offset: 0.5 sec 
Time Offset: 0 sec 
Total Mark Number: 0 
Active Mark Number: 1 
No: 	Hour	Min	Sec	Label	Comment	Current	Heater1	Heater2
4) Trace Data
No: 	Hour 	Min 	Sec 	F1 	F2 
1	0	0	0	 25.8	  0.0 
2	0	0	1	 29.5	  0.0 
188	0	3	7	124.4	  0.0 
189	0	3	8	 85.1	  0.0 
190	0	3	9	 45.1	  0.0 
191	0	3	10	 54.7	  0.0 
192	0	3	11	 31.6	  0.0 
193	0	3	12	 21.8	  0.0 
194	0	3	13	 23.7	  0.0 
195	0	3	14	 73.8	  0.0 
196	0	3	15	152.3	  0.0 
197	0	3	16	 44.4	  0.0 
198	0	3	17	 45.3	  0.0 
199	0	3	18	 43.5	  0.0 
200	0	3	19	 72.7	  0.0 
201	0	3	20	 64.8	  0.0 
202	0	3	21	 35.4	  0.0 
203	0	3	22	 41.0	  0.0 
204	0	3	23	 31.0	  0.0 
205	0	3	24	 50.7	  0.0 
206	0	3	25	 63.7	  0.0 
207	0	3	26	 36.4	  0.0 
208	0	3	27	 34.2	  0.0 
209	0	3	28	 70.1	  0.0 
210	0	3	29	 53.3	  0.0 
211	0	3	30	 50.4	  0.0 
212	0	3	31	 86.7	  0.0 
213	0	3	32	 60.2	  0.0 
214	0	3	33	 26.6	  0.0 
215	0	3	34	 31.3	  0.0 
216	0	3	35	 35.2	  0.0 
217	0	3	36	 37.9	  0.0 
218	0	3	37	 46.9	  0.0 
219	0	3	38	 36.9	  0.0 
220	0	3	39	 52.9	  0.0 
221	0	3	40	 78.7	  0.0 
222	0	3	41	 58.9	  0.0 
223	0	3	42	 68.7	  0.0 
224	0	3	43	 86.0	  0.0 
225	0	3	44	 48.5	  0.0 
226	0	3	45	 29.8	  0.0 
227	0	3	46	 27.8	  0.0 
228	0	3	47	 40.8	  0.0 
229	0	3	48	 47.1	  0.0 
230	0	3	49	 54.1	  0.0 
231	0	3	50	 48.2	  0.0 
232	0	3	51	 51.2	  0.0 
233	0	3	52	 79.9	  0.0 
234	0	3	53	 96.2	  0.0 
235	0	3	54	 62.6	  0.0 
236	0	3	55	 95.4	  0.0 
237	0	3	56	 38.9	  0.0 
238	0	3	57	 44.4	  0.0 
239	0	3	58	 42.7	  0.0 
240	0	3	59	 48.4	  0.0 
241	0	4	0	 44.8	  0.0 
242	0	4	1	 47.3	  0.0 
243	0	4	2	 89.4	  0.0 
244	0	4	3	 73.4	  0.0 
245	0	4	4	 79.9	  0.0 
246	0	4	5	 99.7	  0.0 
247	0	4	6	 78.6	  0.0 
248	0	4	7	109.6	  0.0 
249	0	4	8	 58.8	  0.0 
250	0	4	9	 38.6	  0.0 
251	0	4	10	 35.9	  0.0 
252	0	4	11	 34.2	  0.0 
253	0	4	12	 51.4	  0.0 
254	0	4	13	 54.5	  0.0 
255	0	4	14	 70.1	  0.0 
256	0	4	15	 83.2	  0.0 
257	0	4	16	108.1	  0.0 
258	0	4	17	 97.5	  0.0 
259	0	4	18	 53.4	  0.0 
260	0	4	19	 84.3	  0.0 
261	0	4	20	 73.0	  0.0 
262	0	4	21	 47.6	  0.0 
263	0	4	22	 44.7	  0.0 
264	0	4	23	 46.2	  0.0 
265	0	4	24	 59.7	  0.0 
266	0	4	25	 69.6	  0.0 
267	0	4	26	 81.6	  0.0 
268	0	4	27	 77.9	  0.0 
269	0	4	28	 94.8	  0.0 
270	0	4	29	 95.4	  0.0 
271	0	4	30	 94.7	  0.0 
272	0	4	31	 87.2	  0.0 
273	0	4	32	105.6	  0.0 
274	0	4	33	 69.5	  0.0 
275	0	4	34	 36.6	  0.0 
276	0	4	35	 53.2	  0.0 
277	0	4	36	 88.7	  0.0 
278	0	4	37	 99.0	  0.0 
279	0	4	38	122.6	  0.0 
280	0	4	39	105.2	  0.0 
281	0	4	40	136.8	  0.0 
282	0	4	41	132.1	  0.0 
283	0	4	42	 88.4	  0.0 
284	0	4	43	 77.2	  0.0 
285	0	4	44	133.0	  0.0 
286	0	4	45	 60.2	  0.0 
287	0	4	46	 36.2	  0.0 
288	0	4	47	 48.8	  0.0 
289	0	4	48	 43.3	  0.0 
290	0	4	49	 46.2	  0.0 
291	0	4	50	 87.9	  0.0 
292	0	4	51	 80.6	  0.0 
293	0	4	52	104.1	  0.0 
294	0	4	53	103.9	  0.0 
295	0	4	54	 86.7	  0.0 
296	0	4	55	101.5	  0.0 
297	0	4	56	 78.5	  0.0 
298	0	4	57	 44.7	  0.0 
299	0	4	58	 26.3	  0.0 
300	0	4	59	 33.6	  0.0 
301	0	5	0	 22.2	  0.0 
302	0	5	1	 12.2	  0.0 
303	0	5	2	 17.3	  0.0 
304	0	5	3	 20.1	  0.0 
305	0	5	4	  7.4	  0.0 
306	0	5	5	 14.6	  0.0 
307	0	5	6	 13.4	  0.0 
308	0	5	7	  8.2	  0.0 
309	0	5	8	  9.9	  0.0 
310	0	5	9	 16.3	  0.0 
311	0	5	10	 13.9	  0.0 
312	0	5	11	  8.9	  0.0 
313	0	5	12	  7.3	  0.0 
314	0	5	13	 11.9	  0.0 
315	0	5	14	 19.9	  0.0 
316	0	5	15	 28.8	  0.0 
317	0	5	16	 46.7	  0.0 
318	0	5	17	 63.6	  0.0 
319	0	5	18	 49.6	  0.0 
320	0	5	19	 37.9	  0.0 
321	0	5	20	 22.2	  0.0 
322	0	5	21	 19.0	  0.0 
323	0	5	22	 26.0	  0.0 
324	0	5	23	  9.3	  0.0 
325	0	5	24	 15.1	  0.0 
326	0	5	25	 22.2	  0.0 
327	0	5	26	 16.1	  0.0 
328	0	5	27	 16.8	  0.0 
329	0	5	28	 17.9	  0.0 
330	0	5	29	 19.4	  0.0 
331	0	5	30	 28.5	  0.0 
332	0	5	31	 21.5	  0.0 
333	0	5	32	 25.0	  0.0 
334	0	5	33	 23.2	  0.0 
335	0	5	34	 78.6	  0.0 
336	0	5	35	 55.6	  0.0 
337	0	5	36	 29.4	  0.0 
338	0	5	37	 23.0	  0.0 
339	0	5	38	 29.9	  0.0 
340	0	5	39	 64.2	  0.0 
341	0	5	40	 31.5	  0.0 
342	0	5	41	 38.8	  0.0 
343	0	5	42	 43.1	  0.0 
344	0	5	43	 55.9	  0.0 
345	0	5	44	 61.2	  0.0 
346	0	5	45	 51.9	  0.0 
347	0	5	46	 82.0	  0.0 
348	0	5	47	 89.3	  0.0 
349	0	5	48	 75.6	  0.0 
350	0	5	49	 59.4	  0.0 
351	0	5	50	 61.3	  0.0 
352	0	5	51	 32.1	  0.0 
353	0	5	52	 17.3	  0.0 
354	0	5	53	 19.5	  0.0 
355	0	5	54	 38.5	  0.0 
356	0	5	55	103.2	  0.0 
357	0	5	56	 78.4	  0.0 
358	0	5	57	 51.8	  0.0 
359	0	5	58	 27.9	  0.0 
360	0	5	59	 11.7	  0.0 
361	0	6	0	 17.4	  0.0 
362	0	6	1	 15.8	  0.0 
363	0	6	2	 17.8	  0.0 
364	0	6	3	 15.2	  0.0 
365	0	6	4	 19.2	  0.0 
366	0	6	5	 25.6	  0.0 
367	0	6	6	 35.2	  0.0 
368	0	6	7	 39.1	  0.0 
369	0	6	8	 42.3	  0.0 
370	0	6	9	 52.0	  0.0 
371	0	6	10	 47.3	  0.0 
372	0	6	11	 72.7	  0.0 
373	0	6	12	 72.3	  0.0 
374	0	6	13	 48.3	  0.0 
375	0	6	14	 46.0	  0.0 
376	0	6	15	 48.7	  0.0 
377	0	6	16	 42.9	  0.0 
378	0	6	17	 31.2	  0.0 
379	0	6	18	 32.6	  0.0 
380	0	6	19	 23.5	  0.0 
381	0	6	20	 72.7	  0.0 
382	0	6	21	 58.0	  0.0 
383	0	6	22	 61.7	  0.0 
384	0	6	23	 79.5	  0.0 
385	0	6	24	 86.1	  0.0 
386	0	6	25	 77.5	  0.0 
387	0	6	26	 54.2	  0.0 
388	0	6	27	 50.4	  0.0 
389	0	6	28	 45.4	  0.0 
390	0	6	29	 27.5	  0.0 
391	0	6	30	 21.2	  0.0 
392	0	6	31	 19.9	  0.0 
393	0	6	32	 17.3	  0.0 
394	0	6	33	 12.8	  0.0 
395	0	6	34	 68.5	  0.0 
396	0	6	35	 41.8	  0.0 
397	0	6	36	 81.2	  0.0 
398	0	6	37	 37.4	  0.0 
399	0	6	38	 56.1	  0.0 
400	0	6	39	 73.4	  0.0 
401	0	6	40	 50.1	  0.0 
402	0	6	41	 71.9	  0.0 
403	0	6	42	 92.3	  0.0 
404	0	6	43	 68.4	  0.0 
405	0	6	44	 36.8	  0.0 
406	0	6	45	 19.1	  0.0 
407	0	6	46	 18.6	  0.0 
408	0	6	47	 15.7	  0.0 
409	0	6	48	 22.2	  0.0 
410	0	6	49	 29.4	  0.0 
411	0	6	50	 25.4	  0.0 
412	0	6	51	 32.0	  0.0 
413	0	6	52	 30.8	  0.0 
414	0	6	53	 63.3	  0.0 
415	0	6	54	 43.9	  0.0 
416	0	6	55	 65.8	  0.0 
417	0	6	56	 61.9	  0.0 
418	0	6	57	 76.6	  0.0 
419	0	6	58	 84.6	  0.0 
420	0	6	59	 39.2	  0.0 
421	0	7	0	 36.9	  0.0 
422	0	7	1	  0.0	  0.0 
423	0	7	2	  0.0	  0.0 
424	0	7	3	 54.2	  0.0 
425	0	7	4	265.8	  0.0 
426	0	7	5	571.8	  0.0 
427	0	7	6	213.2	  0.0 
428	0	7	7	136.8	  0.0 
429	0	7	8	228.9	  0.0 
430	0	7	9	 34.3	  0.0 
431	0	7	10	 25.8	  0.0 
432	0	7	11	 15.4	  0.0 
433	0	7	12	  0.0	  0.0 
434	0	7	13	  0.0	  0.0 
435	0	7	14	  0.0	  0.0 
436	0	7	15	 48.3	  0.0 
437	0	7	16	414.4	  0.0 
438	0	7	17	659.5	  0.0 
439	0	7	18	168.3	  0.0 
440	0	7	19	 88.3	  0.0 
441	0	7	20	122.5	  0.0 
442	0	7	21	206.4	  0.0 
443	0	7	22	 51.8	  0.0 
444	0	7	23	 25.5	  0.0 
445	0	7	24	 20.9	  0.0 
446	0	7	25	  0.0	  0.0 
447	0	7	26	  0.0	  0.0 
448	0	7	27	  0.0	  0.0 
449	0	7	28	  0.0	  0.0 
450	0	7	29	  0.0	  0.0 
451	0	7	30	166.9	  0.0 
452	0	7	31	458.6	  0.0 
453	0	7	32	137.7	  0.0 
454	0	7	33	148.3	  0.0 
455	0	7	34	121.8	  0.0 
456	0	7	35	 16.0	  0.0 
457	0	7	36	 17.4	  0.0 
458	0	7	37	  0.0	  0.0 
459	0	7	38	  0.0	  0.0 
460	0	7	39	  0.0	  0.0 
461	0	7	40	  0.0	  0.0 
462	0	7	41	  0.0	  0.0 
463	0	7	42	230.9	  0.0 
464	0	7	43	590.2	  0.0 
465	0	7	44	138.4	  0.0 
466	0	7	45	210.6	  0.0 
467	0	7	46	 46.1	  0.0 
468	0	7	47	 33.5	  0.0 
469	0	7	48	 10.7	  0.0 
470	0	7	49	  0.0	  0.0 
471	0	7	50	  0.0	  0.0 
472	0	7	51	  0.0	  0.0 
473	0	7	52	  0.0	  0.0 
474	0	7	53	159.8	  0.0 
475	0	7	54	569.8	  0.0 
476	0	7	55	122.2	  0.0 
477	0	7	56	 83.2	  0.0 
478	0	7	57	170.4	  0.0 
479	0	7	58	 61.1	  0.0 
480	0	7	59	 13.4	  0.0 
481	0	8	0	 20.4	  0.0 
482	0	8	1	 47.4	  0.0 
483	0	8	2	 72.3	  0.0 
484	0	8	3	159.9	  0.0 
485	0	8	4	311.7	  0.0 
486	0	8	5	389.9	  0.0 
487	0	8	6	185.8	  0.0 
488	0	8	7	150.8	  0.0 
489	0	8	8	210.0	  0.0 
490	0	8	9	223.9	  0.0 
491	0	8	10	 17.5	  0.0 
492	0	8	11	 34.2	  0.0 
493	0	8	12	 22.8	  0.0 
494	0	8	13	 23.5	  0.0 
495	0	8	14	185.4	  0.0 
496	0	8	15	 66.6	  0.0 
497	0	8	16	 88.0	  0.0 
498	0	8	17	298.3	  0.0 
499	0	8	18	415.7	  0.0 
500	0	8	19	198.1	  0.0 
501	0	8	20	158.1	  0.0 
502	0	8	21	216.3	  0.0 
503	0	8	22	 41.6	  0.0 
504	0	8	23	 10.1	  0.0 
505	0	8	24	  0.8	  0.0 
506	0	8	25	  0.0	  0.0 
507	0	8	26	  0.0	  0.0 
508	0	8	27	  0.0	  0.0 
509	0	8	28	  0.0	  0.0 
510	0	8	29	  0.0	  0.0 
511	0	8	30	607.1	  0.0 
512	0	8	31	280.1	  0.0 
513	0	8	32	122.2	  0.0 
514	0	8	33	195.1	  0.0 
515	0	8	34	 82.7	  0.0 
516	0	8	35	  6.2	  0.0 
517	0	8	36	  0.3	  0.0 
518	0	8	37	  0.0	  0.0 
519	0	8	38	  0.0	  0.0 
520	0	8	39	  0.0	  0.0 
521	0	8	40	  0.0	  0.0 
522	0	8	41	  0.0	  0.0 
523	0	8	42	702.5	  0.0 
524	0	8	43	451.6	  0.0 
525	0	8	44	282.4	  0.0 
526	0	8	45	200.8	  0.0 
527	0	8	46	178.4	  0.0 
528	0	8	47	217.1	  0.0 
529	0	8	48	131.7	  0.0 
530	0	8	49	  1.9	  0.0 
531	0	8	50	  0.0	  0.0 
532	0	8	51	  0.0	  0.0 
533	0	8	52	  0.0	  0.0 
534	0	8	53	131.2	  0.0 
535	0	8	54	216.2	  0.0 
536	0	8	55	 94.4	  0.0 
537	0	8	56	 92.1	  0.0 
538	0	8	57	165.1	  0.0 
539	0	8	58	103.5	  0.0 
540	0	8	59	147.3	  0.0 
541	0	9	0	 95.4	  0.0 
542	0	9	1	  0.0	  0.0 
543	0	9	2	  0.0	  0.0 
544	0	9	3	 43.9	  0.0 
545	0	9	4	118.7	  0.0 
546	0	9	5	365.4	  0.0 
547	0	9	6	563.3	  0.0 
548	0	9	7	488.2	  0.0 
549	0	9	8	212.5	  0.0 
550	0	9	9	178.9	  0.0 
551	0	9	10	 36.6	  0.0 
552	0	9	11	 21.0	  0.0 
553	0	9	12	 59.9	  0.0 
554	0	9	13	 32.5	  0.0 
555	0	9	14	 24.5	  0.0 
556	0	9	15	 62.4	  0.0 
557	0	9	16	 53.7	  0.0 
558	0	9	17	130.6	  0.0 
559	0	9	18	384.9	  0.0 
560	0	9	19	601.3	  0.0 
561	0	9	20	381.1	  0.0 
562	0	9	21	172.7	  0.0 
563	0	9	22	 22.1	  0.0 
564	0	9	23	 19.7	  0.0 
565	0	9	24	 24.6	  0.0 
566	0	9	25	 27.5	  0.0 
567	0	9	26	 58.5	  0.0 
568	0	9	27	107.6	  0.0 
569	0	9	28	283.2	  0.0 
570	0	9	29	625.8	  0.0 
571	0	9	30	562.5	  0.0 
572	0	9	31	198.3	  0.0 
573	0	9	32	153.7	  0.0 
574	0	9	33	133.3	  0.0 
575	0	9	34	 27.5	  0.0 
576	0	9	35	 18.6	  0.0 
577	0	9	36	 21.8	  0.0 
578	0	9	37	 23.4	  0.0 
579	0	9	38	  8.5	  0.0 
580	0	9	39	  0.0	  0.0 
581	0	9	40	 80.2	  0.0 
582	0	9	41	381.3	  0.0 
583	0	9	42	548.2	  0.0 
584	0	9	43	467.8	  0.0 
585	0	9	44	188.8	  0.0 
586	0	9	45	119.4	  0.0 
587	0	9	46	 15.3	  0.0 
588	0	9	47	 12.8	  0.0 
589	0	9	48	  9.9	  0.0 
590	0	9	49	  0.0	  0.0 
591	0	9	50	  0.0	  0.0 
592	0	9	51	  0.0	  0.0 
593	0	9	52	  0.0	  0.0 
594	0	9	53	398.0	  0.0 
595	0	9	54	460.5	  0.0 
596	0	9	55	144.6	  0.0 
597	0	9	56	215.8	  0.0 
598	0	9	57	 98.5	  0.0 
599	0	9	58	 18.7	  0.0 
600	0	9	59	 18.2	  0.0 
601	0	10	0	280.5	  0.0 
602	0	10	1	619.1	  0.0 
603	0	10	2	151.9	  0.0 
604	0	10	3	 51.9	  0.0 
605	0	10	4	 71.4	  0.0 
606	0	10	5	 69.3	  0.0 
607	0	10	6	 63.1	  0.0 
608	0	10	7	 58.8	  0.0 
609	0	10	8	 71.2	  0.0 
610	0	10	9	100.0	  0.0 
611	0	10	10	131.8	  0.0 
612	0	10	11	316.9	  0.0 
613	0	10	12	321.8	  0.0 
614	0	10	13	191.6	  0.0 
615	0	10	14	 93.4	  0.0 
616	0	10	15	213.4	  0.0 
617	0	10	16	130.4	  0.0 
618	0	10	17	341.2	  0.0 
619	0	10	18	537.1	  0.0 
620	0	10	19	362.4	  0.0 
621	0	10	20	447.3	  0.0 
622	0	10	21	387.0	  0.0 
623	0	10	22	387.7	  0.0 
624	0	10	23	492.5	  0.0 
625	0	10	24	114.1	  0.0 
626	0	10	25	 83.6	  0.0 
627	0	10	26	128.2	  0.0 
628	0	10	27	 75.8	  0.0 
629	0	10	28	 54.2	  0.0 
630	0	10	29	 28.9	  0.0 
631	0	10	30	 71.0	  0.0 
632	0	10	31	 48.3	  0.0 
633	0	10	32	161.0	  0.0 
634	0	10	33	185.3	  0.0 
635	0	10	34	174.4	  0.0 
636	0	10	35	122.4	  0.0 
637	0	10	36	150.9	  0.0 
638	0	10	37	160.0	  0.0 
639	0	10	38	164.2	  0.0 
640	0	10	39	148.7	  0.0 
641	0	10	40	131.9	  0.0 
642	0	10	41	159.3	  0.0 
643	0	10	42	170.3	  0.0 
644	0	10	43	159.4	  0.0 
645	0	10	44	160.7	  0.0 
646	0	10	45	165.8	  0.0 
647	0	10	46	206.1	  0.0 
648	0	10	47	280.8	  0.0 
649	0	10	48	205.2	  0.0 
650	0	10	49	256.6	  0.0 
651	0	10	50	259.8	  0.0 
652	0	10	51	227.4	  0.0 
653	0	10	52	301.5	  0.0 
654	0	10	53	323.0	  0.0 
655	0	10	54	593.5	  0.0 
656	0	10	55	322.9	  0.0 
657	0	10	56	150.2	  0.0 
658	0	10	57	 80.1	  0.0 
659	0	10	58	110.0	  0.0 
660	0	10	59	101.1	  0.0 
661	0	11	0	 88.8	  0.0 
662	0	11	1	141.9	  0.0 
663	0	11	2	191.7	  0.0 
664	0	11	3	 82.1	  0.0 
665	0	11	4	 46.7	  0.0 
666	0	11	5	 64.2	  0.0 
667	0	11	6	 72.1	  0.0 
668	0	11	7	104.1	  0.0 
669	0	11	8	146.8	  0.0 
670	0	11	9	118.7	  0.0 
671	0	11	10	330.1	  0.0 
672	0	11	11	 90.5	  0.0 
673	0	11	12	 84.6	  0.0 
674	0	11	13	175.8	  0.0 
675	0	11	14	361.6	  0.0 
676	0	11	15	366.2	  0.0 
677	0	11	16	498.8	  0.0 
678	0	11	17	286.3	  0.0 
679	0	11	18	293.3	  0.0 
680	0	11	19	534.2	  0.0 
681	0	11	20	350.5	  0.0 
682	0	11	21	229.7	  0.0 
683	0	11	22	159.5	  0.0 
684	0	11	23	194.3	  0.0 
685	0	11	24	202.3	  0.0 
686	0	11	25	 98.8	  0.0 
687	0	11	26	442.2	  0.0 
688	0	11	27	374.9	  0.0 
689	0	11	28	230.2	  0.0 
690	0	11	29	209.4	  0.0 
691	0	11	30	151.6	  0.0 
692	0	11	31	 91.1	  0.0 
693	0	11	32	 70.5	  0.0 
694	0	11	33	 46.3	  0.0 
695	0	11	34	 61.6	  0.0 
696	0	11	35	 29.0	  0.0 
697	0	11	36	 38.1	  0.0 
698	0	11	37	 56.2	  0.0 
699	0	11	38	 47.1	  0.0 
700	0	11	39	 48.8	  0.0 
701	0	11	40	 68.6	  0.0 
702	0	11	41	 89.6	  0.0 
703	0	11	42	 58.5	  0.0 
704	0	11	43	 44.3	  0.0 
705	0	11	44	 49.2	  0.0 
706	0	11	45	 38.6	  0.0 
707	0	11	46	 45.6	  0.0 
708	0	11	47	 83.7	  0.0 
709	0	11	48	 93.6	  0.0 
710	0	11	49	108.7	  0.0 
711	0	11	50	109.0	  0.0 
712	0	11	51	 98.7	  0.0 
713	0	11	52	 95.1	  0.0 
714	0	11	53	 97.9	  0.0 
715	0	11	54	103.7	  0.0 
716	0	11	55	 98.8	  0.0 
717	0	11	56	104.2	  0.0 
718	0	11	57	115.3	  0.0 
719	0	11	58	104.2	  0.0 
720	0	11	59	127.6	  0.0 
721	0	12	0	140.1	  0.0 
